CODE;LIBELLE;UNITE;DE;MESURE;MAGNITUDE;SOURCE;TYPE;SERIE;METHODE;OBSERVATION;JAN1960;FEV1960;MAR1960;AVR1960;MAY1960;JUN1960;JUL1960;AUG1960;SEP1960;OCT1960;NOV1960;DEC1960;JAN1961;FEV1961;MAR1961;AVR1961;MAY1961;JUN1961;JUL1961;AUG1961;SEP1961;OCT1961;NOV1961;DEC1961;JAN1962;FEV1962;MAR1962;AVR1962;MAY1962;JUN1962;JUL1962;AUG1962;SEP1962;OCT1962;NOV1962;DEC1962;JAN1963;FEV1963;MAR1963;AVR1963;MAY1963;JUN1963;JUL1963;AUG1963;SEP1963;OCT1963;NOV1963;DEC1963;JAN1964;FEV1964;MAR1964;AVR1964;MAY1964;JUN1964;JUL1964;AUG1964;SEP1964;OCT1964;NOV1964;DEC1964;JAN1965;FEV1965;MAR1965;AVR1965;MAY1965;JUN1965;JUL1965;AUG1965;SEP1965;OCT1965;NOV1965;DEC1965;JAN1966;FEV1966;MAR1966;AVR1966;MAY1966;JUN1966;JUL1966;AUG1966;SEP1966;OCT1966;NOV1966;DEC1966;JAN1967;FEV1967;MAR1967;AVR1967;MAY1967;JUN1967;JUL1967;AUG1967;SEP1967;OCT1967;NOV1967;DEC1967;JAN1968;FEV1968;MAR1968;AVR1968;MAY1968;JUN1968;JUL1968;AUG1968;SEP1968;OCT1968;NOV1968;DEC1968;JAN1969;FEV1969;MAR1969;AVR1969;MAY1969;JUN1969;JUL1969;AUG1969;SEP1969;OCT1969;NOV1969;DEC1969;JAN1970;FEV1970;MAR1970;AVR1970;MAY1970;JUN1970;JUL1970;AUG1970;SEP1970;OCT1970;NOV1970;DEC1970;JAN1971;FEV1971;MAR1971;AVR1971;MAY1971;JUN1971;JUL1971;AUG1971;SEP1971;OCT1971;NOV1971;DEC1971;JAN1972;FEV1972;MAR1972;AVR1972;MAY1972;JUN1972;JUL1972;AUG1972;SEP1972;OCT1972;NOV1972;DEC1972;JAN1973;FEV1973;MAR1973;AVR1973;MAY1973;JUN1973;JUL1973;AUG1973;SEP1973;OCT1973;NOV1973;DEC1973;JAN1974;FEV1974;MAR1974;AVR1974;MAY1974;JUN1974;JUL1974;AUG1974;SEP1974;OCT1974;NOV1974;DEC1974;JAN1975;FEV1975;MAR1975;AVR1975;MAY1975;JUN1975;JUL1975;AUG1975;SEP1975;OCT1975;NOV1975;DEC1975;JAN1976;FEV1976;MAR1976;AVR1976;MAY1976;JUN1976;JUL1976;AUG1976;SEP1976;OCT1976;NOV1976;DEC1976;JAN1977;FEV1977;MAR1977;AVR1977;MAY1977;JUN1977;JUL1977;AUG1977;SEP1977;OCT1977;NOV1977;DEC1977;JAN1978;FEV1978;MAR1978;AVR1978;MAY1978;JUN1978;JUL1978;AUG1978;SEP1978;OCT1978;NOV1978;DEC1978;JAN1979;FEV1979;MAR1979;AVR1979;MAY1979;JUN1979;JUL1979;AUG1979;SEP1979;OCT1979;NOV1979;DEC1979;JAN1980;FEV1980;MAR1980;AVR1980;MAY1980;JUN1980;JUL1980;AUG1980;SEP1980;OCT1980;NOV1980;DEC1980;JAN1981;FEV1981;MAR1981;AVR1981;MAY1981;JUN1981;JUL1981;AUG1981;SEP1981;OCT1981;NOV1981;DEC1981;JAN1982;FEV1982;MAR1982;AVR1982;MAY1982;JUN1982;JUL1982;AUG1982;SEP1982;OCT1982;NOV1982;DEC1982;JAN1983;FEV1983;MAR1983;AVR1983;MAY1983;JUN1983;JUL1983;AUG1983;SEP1983;OCT1983;NOV1983;DEC1983;JAN1984;FEV1984;MAR1984;AVR1984;MAY1984;JUN1984;JUL1984;AUG1984;SEP1984;OCT1984;NOV1984;DEC1984;JAN1985;FEV1985;MAR1985;AVR1985;MAY1985;JUN1985;JUL1985;AUG1985;SEP1985;OCT1985;NOV1985;DEC1985;JAN1986;FEV1986;MAR1986;AVR1986;MAY1986;JUN1986;JUL1986;AUG1986;SEP1986;OCT1986;NOV1986;DEC1986;JAN1987;FEV1987;MAR1987;AVR1987;MAY1987;JUN1987;JUL1987;AUG1987;SEP1987;OCT1987;NOV1987;DEC1987;JAN1988;FEV1988;MAR1988;AVR1988;MAY1988;JUN1988;JUL1988;AUG1988;SEP1988;OCT1988;NOV1988;DEC1988;JAN1989;FEV1989;MAR1989;AVR1989;MAY1989;JUN1989;JUL1989;AUG1989;SEP1989;OCT1989;NOV1989;DEC1989;JAN1990;FEV1990;MAR1990;AVR1990;MAY1990;JUN1990;JUL1990;AUG1990;SEP1990;OCT1990;NOV1990;DEC1990;JAN1991;FEV1991;MAR1991;AVR1991;MAY1991;JUN1991;JUL1991;AUG1991;SEP1991;OCT1991;NOV1991;DEC1991;JAN1992;FEV1992;MAR1992;AVR1992;MAY1992;JUN1992;JUL1992;AUG1992;SEP1992;OCT1992;NOV1992;DEC1992;JAN1993;FEV1993;MAR1993;AVR1993;MAY1993;JUN1993;JUL1993;AUG1993;SEP1993;OCT1993;NOV1993;DEC1993;JAN1994;FEV1994;MAR1994;AVR1994;MAY1994;JUN1994;JUL1994;AUG1994;SEP1994;OCT1994;NOV1994;DEC1994;JAN1995;FEV1995;MAR1995;AVR1995;MAY1995;JUN1995;JUL1995;AUG1995;SEP1995;OCT1995;NOV1995;DEC1995;JAN1996;FEV1996;MAR1996;AVR1996;MAY1996;JUN1996;JUL1996;AUG1996;SEP1996;OCT1996;NOV1996;DEC1996;JAN1997;FEV1997;MAR1997;AVR1997;MAY1997;JUN1997;JUL1997;AUG1997;SEP1997;OCT1997;NOV1997;DEC1997;JAN1998;FEV1998;MAR1998;AVR1998;MAY1998;JUN1998;JUL1998;AUG1998;SEP1998;OCT1998;NOV1998;DEC1998;JAN1999;FEV1999;MAR1999;AVR1999;MAY1999;JUN1999;JUL1999;AUG1999;SEP1999;OCT1999;NOV1999;DEC1999;JAN2000;FEV2000;MAR2000;AVR2000;MAY2000;JUN2000;JUL2000;AUG2000;SEP2000;OCT2000;NOV2000;DEC2000;JAN2001;FEV2001;MAR2001;AVR2001;MAY2001;JUN2001;JUL2001;AUG2001;SEP2001;OCT2001;NOV2001;DEC2001;JAN2002;FEV2002;MAR2002;AVR2002;MAY2002;JUN2002;JUL2002;AUG2002;SEP2002;OCT2002;NOV2002;DEC2002;JAN2003;FEV2003;MAR2003;AVR2003;MAY2003;JUN2003;JUL2003;AUG2003;SEP2003;OCT2003;NOV2003;DEC2003;JAN2004;FEV2004;MAR2004;AVR2004;MAY2004;JUN2004;JUL2004;AUG2004;SEP2004;OCT2004;NOV2004;DEC2004;JAN2005;FEV2005;MAR2005;AVR2005;MAY2005;JUN2005;JUL2005;AUG2005;SEP2005;OCT2005;NOV2005;DEC2005;JAN2006;FEV2006;MAR2006;AVR2006;MAY2006;JUN2006;JUL2006;AUG2006;SEP2006;OCT2006;NOV2006;DEC2006;JAN2007;FEV2007;MAR2007;AVR2007;MAY2007;JUN2007;JUL2007;AUG2007;SEP2007;OCT2007;NOV2007;DEC2007;JAN2008;FEV2008;MAR2008;AVR2008;MAY2008;JUN2008;JUL2008;AUG2008;SEP2008;OCT2008;NOV2008;DEC2008;JAN2009;FEV2009;MAR2009;AVR2009;MAY2009;JUN2009;JUL2009;AUG2009;SEP2009;OCT2009;NOV2009;DEC2009;JAN2010;FEV2010;MAR2010;AVR2010;MAY2010;JUN2010;JUL2010;AUG2010;SEP2010;OCT2010;NOV2010;DEC2010;JAN2011;FEV2011;MAR2011;AVR2011;MAY2011;JUN2011;JUL2011;AUG2011;SEP2011;OCT2011;NOV2011;DEC2011;JAN2012;FEV2012;MAR2012;AVR2012;MAY2012;JUN2012;JUL2012;AUG2012;SEP2012;OCT2012;NOV2012;DEC2012;JAN2013;FEV2013;MAR2013;AVR2013;MAY2013;JUN2013;JUL2013;AUG2013;SEP2013;OCT2013;NOV2013;DEC2013;JAN2014;FEV2014;MAR2014;AVR2014;MAY2014;JUN2014;JUL2014;AUG2014;SEP2014;OCT2014;NOV2014;DEC2014;JAN2015;FEV2015;MAR2015;AVR2015;MAY2015;JUN2015;JUL2015;AUG2015;SEP2015;OCT2015;NOV2015;DEC2015;JAN2016;FEV2016;MAR2016;AVR2016;MAY2016;JUN2016;JUL2016;AUG2016;SEP2016;OCT2016;NOV2016;DEC2016;JAN2017;FEV2017;MAR2017;AVR2017;MAY2017;JUN2017;JUL2017;AUG2017;SEP2017;OCT2017;NOV2017;DEC2017;JAN2018;FEV2018;MAR2018;AVR2018;MAY2018;JUN2018;JUL2018;AUG2018;SEP2018;OCT2018;NOV2018;DEC2018;JAN2019;FEV2019;MAR2019;AVR2019;MAY2019;JUN2019;JUL2019;AUG2019;SEP2019;OCT2019;NOV2019;DEC2019;JAN2020;FEV2020;MAR2020;AVR2020;MAY2020;JUN2020;JUL2020;AUG2020;SEP2020;OCT2020;NOV2020;DEC2020;JAN2021;FEV2021;MAR2021;AVR2021;MAY2021;JUN2021;JUL2021;AUG2021;SEP2021;OCT2021;NOV2021;DEC2021;JAN2022;FEV2022;MAR2022;AVR2022;MAY2022;JUN2022;JUL2022;AUG2022;SEP2022;OCT2022;NOV2022;DEC2022;JAN2023;FEV2023;MAR2023;AVR2023;MAY2023;JUN2023;JUL2023;AUG2023;SEP2023;OCT2023;NOV2023;DEC2023;JAN2024;FEV2024;MAR2024;AVR2024;MAY2024;JUN2024;JUL2024;AUG2024;SEP2024;OCT2024;NOV2024;DEC2024;JAN2025;FEV2025;MAR2025;AVR2025;MAY2025;JUN2025;JUL2025;AUG2025;SEP2025;OCT2025;NOV2025;DEC2025;;;;;;;;
ZZZSF1434M0AP;Situation;de;la;Banque;Centrale;-;Actifs;exterieurs;nets;(MSMF;2000);FCFA;Milliars;BCEAO;Stock;Fin;de;periode;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2978,353;3029,404;3008,737;3086,79;3116,794;3144,468;3177,236;3123,902;3125,236;3106,381;3032,072;3080,536;3051,285;3063,237;3082,025;3139,125;3154,791;3194,119;3146,122;3189,742;3167,919;3096,579;3050,05;3211,596;3514,69;3465,593;3557,098;3572,181;3582,044;3650,955;3642,026;3644,276;3700,221;3606,384;3588,367;3776,688;4020,888;4188,406;4244,881;4293,962;4320,141;4321,837;4309,512;4333,638;4316,249;4204,552;4268,844;4537,287;4390,84;4307,613;4356,255;4427,215;4399,732;4468,396;4562,641;4541,126;4452,878;4397,981;4347,843;4683,496;4626,69;4564,912;4591,255;4722,575;4710,626;4623,048;4695,224;4650,48;4662,049;4702,772;4782,927;5198,124;5114,331;5061,025;5098,205;5163,914;5152,362;5352,868;5382,704;5371,131;5314,529;5200,587;5302,568;5601,048;5652,424;5544,167;5449,323;5661,435;5697,21;5796,303;5979,565;5898,47;5982,756;5843,866;5912,089;5960,471;5908,55;5827,713;5747,608;5715,913;5684,113;5474,636;5430,88;5409,083;5324,095;5247,396;5267,075;5559,904;5582,051;5510,694;5408,134;5488,796;5451,702;5262,334;5231,819;5200,665;4994,264;4992,595;4885,947;4994,448;5038,123;5063,841;5028,518;4954,241;4818,672;4830,054;5357,558;5364,791;5261,188;5078,737;5008,533;5235,561;5149,173;5186,51;6027,086;6073,322;6151,128;6007,259;5890,185;5854,304;5658,987;5417,924;5291,92;5479,846;5433,013;5352,597;5453,46;5300,79;5794,881;5575,267;5328,804;4908,658;4672,647;4304,521;4149,289;4565,323;4331,423;4434,646;4743,871;4731,406;5397,916;6106,501;6059,947;5706,1;5378,459;4965,627;4863,269;5304,644;5362,339;5275,63;7504,8;7506,772;7612,46;7594,785;7057,202;6867,231;6461,891;6364,572;5945,452;6584,504;6465,789;6530,781;6815,107;6956,316;6885,065;6944,483;6738,443;6758,084;6487,275;6893,502;7055,237;8272,392;8188,846;8155,704;8066,49;7775,525;7484,773;7410,367;7169,992;7260,84;7124,989;6824,632;6895,809;8071,689;8958,523;9488,752;9849,545;9678,377;9778,74;9804,077;9998,937;9328,264;8822,281;8482,044;8294,838;8878,364;8850,916;8511,59;8185,387;8331,527;7925,825;7756,993;7633,027;6686,407;5463,97;5388,27;4849,615;5814,268;5078,308;4703,498;4762,154;4845,743;4502,808;4611,401;3737,932;2991,285;2722,168;2588,867;2209,72;3080,425;4054,101;3616,847;3052,781;3484,637;3894,083;4226,561;8665,349;8754,626;8757,316;8720,01;9315,56;9407,07;8981,16;-;-;-;-;-;-;-;-;-;-;-
